Date,Foreign_net,Trust_net,Dealer_net
2017-04-24,7260998.0,181000.0,802000.0
2017-04-25,11271072.0,27583.0,695000.0
2017-04-26,12311232.0,-25000.0,612000.0
2017-04-27,9000282.0,-7000.0,-2396000.0
2017-04-28,17353107.0,-68000.0,-1750000.0
2017-05-02,18421360.0,-465000.0,-164000.0
2017-05-03,16531367.0,-5000.0,-660000.0
2017-05-04,4306425.0,880912.0,247000.0
2017-05-05,474224.0,-35175.0,-332000.0
2017-05-08,10236386.0,-484000.0,-31000.0
2017-05-09,7361454.0,-129000.0,-2807006.0
2017-05-10,2468973.0,49000.0,638000.0
2017-05-11,10647796.0,155000.0,376000.0
2017-05-12,-22270.0,-369000.0,573000.0
2017-05-15,-2319213.0,829000.0,265000.0
2017-05-16,-860616.0,2804000.0,-39000.0
2017-05-17,2725184.0,10000.0,-1482000.0
2017-05-18,-714092.0,-125000.0,40000.0
2017-05-19,2513575.0,-57000.0,110000.0
2017-05-22,2396604.0,11000.0,77000.0
2017-05-23,3445788.0,-309000.0,552000.0
2017-05-24,-102205.0,-151000.0,317000.0
2017-05-25,6863537.0,-96000.0,210000.0
2017-05-26,1570425.0,-172000.0,211000.0
2017-05-31,-9569977.0,-108000.0,2659000.0
2017-06-01,6830234.0,-218000.0,-1373000.0
2017-06-02,9064882.0,-63000.0,-454000.0
2017-06-03,53000.0,-245000.0,290210.0
2017-06-05,9537848.0,-728000.0,-740010.0
2017-06-06,1897192.0,-628000.0,49808.0
2017-06-07,5076800.0,190000.0,256000.0
2017-06-08,8930825.0,-111000.0,-882000.0
2017-06-09,-4285362.0,11000.0,677000.0
2017-06-12,-39835695.0,23000.0,4287000.0
2017-06-13,-21602433.0,-135000.0,2183000.0
2017-06-14,-15143540.0,310000.0,-511000.0
2017-06-15,1331894.0,-668000.0,-194000.0
2017-06-16,-1017526.0,891000.0,1174000.0
2017-06-19,-14601.0,-372000.0,656000.0
2017-06-20,-1201037.0,-67536.0,-1738000.0
2017-06-21,-8751278.0,-90000.0,5337000.0
2017-06-22,543160.0,222000.0,3330000.0
2017-06-23,-14489545.0,46000.0,7123000.0
2017-06-26,14544551.0,6000.0,-7205000.0
2017-06-27,-15543142.0,-183000.0,3209000.0
2017-06-28,-13916154.0,-258456.0,128000.0
2017-06-29,-1338190.0,-120000.0,-895000.0
2017-06-30,-5350980.0,-28000.0,-354000.0
2017-07-03,309904.0,-550000.0,714000.0
2017-07-04,-6966937.0,-370000.0,-241000.0
2017-07-05,-8322805.0,81000.0,2155000.0
2017-07-06,-5485703.0,-199000.0,-390000.0
2017-07-07,-9511643.0,-891000.0,-525000.0
2017-07-10,-6370353.0,-91000.0,884000.0
2017-07-11,8012322.0,50000.0,-2358000.0
2017-07-12,-9161660.0,474327.0,25000.0
2017-07-13,4813586.0,538000.0,-1313000.0
2017-07-14,-5633446.0,78000.0,271000.0
2017-07-17,1793000.0,-192038.0,215000.0
2017-07-18,3918481.0,-648000.0,-1044000.0
2017-07-19,1170311.0,325000.0,-468000.0
2017-07-20,1959759.0,-326000.0,-330000.0
2017-07-21,-4945731.0,31000.0,60000.0
2017-07-24,-3795441.0,-135000.0,-95000.0
2017-07-25,-2790550.0,-361000.0,-781000.0
2017-07-26,-3875793.0,-438000.0,-241000.0
2017-07-27,8430414.0,-244000.0,-500000.0
2017-07-28,-9688670.0,-112000.0,-375000.0
2017-07-31,-2479611.0,-196000.0,147000.0
2017-08-01,-5763830.0,-43000.0,1121000.0
2017-08-02,11418982.0,-23000.0,-1520000.0
2017-08-03,-11200717.0,135000.0,503000.0
2017-08-04,-11353843.0,20000.0,73000.0
2017-08-07,1340885.0,58000.0,-1313000.0
2017-08-08,4420639.0,44000.0,-2048000.0
2017-08-09,-15164024.0,164000.0,449000.0
2017-08-10,-11426037.0,-353000.0,194000.0
2017-08-11,-28444776.0,-410000.0,2418000.0
2017-08-14,-8981304.0,-126000.0,-1158000.0
2017-08-15,717345.0,-91000.0,-2042000.0
2017-08-16,-4267362.0,41000.0,122000.0
2017-08-17,2473970.0,-67000.0,-336000.0
2017-08-18,-6487641.0,22000.0,804000.0
2017-08-21,-5113917.0,-67000.0,305000.0
2017-08-22,4366413.0,202000.0,154000.0
2017-08-23,4375833.0,-84000.0,-2549000.0
2017-08-24,7263145.0,-14000.0,-346000.0
2017-08-25,6463400.0,26000.0,-583000.0
2017-08-28,1402790.0,-192000.0,158000.0
2017-08-29,1496488.0,-49000.0,-391000.0
2017-08-30,9283491.0,-68000.0,-1360000.0
2017-08-31,-34371.0,9000.0,1146000.0
2017-09-01,-482476.0,-6000.0,-249000.0
2017-09-04,153538.0,-7000.0,-739000.0
2017-09-05,192768.0,-43000.0,-1390000.0
2017-09-06,386746.0,-294000.0,-2523115.0
2017-09-07,-4010000.0,100000.0,-54000.0
2017-09-08,2852809.0,-199000.0,-258000.0
2017-09-11,-308084.0,-22000.0,-64000.0
2017-09-12,7984845.0,328000.0,-192000.0
2017-09-13,-1358471.0,-103000.0,-979000.0
2017-09-14,4036181.0,222000.0,-235000.0
2017-09-15,-4919577.0,234000.0,277000.0
2017-09-18,6647273.0,-485000.0,93000.0
2017-09-19,5703733.0,-123000.0,-1163000.0
2017-09-20,2841737.0,-235000.0,-1174000.0
2017-09-21,-41119.0,55000.0,228000.0
2017-09-22,-1086610.0,-14000.0,277000.0
2017-09-25,-3373733.0,-327346.0,-289000.0
2017-09-26,-8132260.0,559000.0,283000.0
2017-09-27,-2287020.0,-86000.0,-330000.0
2017-09-28,-9578697.0,-513000.0,1012000.0
2017-09-29,8990733.0,-169000.0,-1779000.0
2017-09-30,125000.0,-60000.0,9000.0
2017-10-02,6917540.0,-63000.0,-88000.0
2017-10-03,3912760.0,-186890.0,-1383000.0
2017-10-05,4649469.0,-66000.0,-623000.0
2017-10-06,2265334.0,-366000.0,-348000.0
2017-10-11,16109303.0,-5000.0,-2249000.0
2017-10-12,15929846.0,-410000.0,-982000.0
2017-10-13,2759482.0,-239000.0,541000.0
2017-10-16,2177765.0,-123000.0,375000.0
2017-10-17,-2882091.0,-195000.0,767000.0
2017-10-18,4604667.0,-283000.0,1993000.0
2017-10-19,4506077.0,-443000.0,128000.0
2017-10-20,837297.0,167000.0,415000.0
2017-10-23,1711768.0,1921000.0,-288000.0
2017-10-24,-577263.0,-250000.0,-90000.0
2017-10-25,1439606.0,250000.0,-76000.0
2017-10-26,-2100175.0,-34000.0,-87000.0
2017-10-27,6291770.0,762000.0,-426000.0
2017-10-30,4497046.0,-174000.0,-25000.0
2017-10-31,-842253.0,-131000.0,-795000.0
2017-11-01,-4845254.0,47000.0,1177000.0
2017-11-02,-370355.0,-255848.0,-430000.0
2017-11-03,-4679037.0,-64000.0,681000.0
2017-11-06,914818.0,11000.0,-1179000.0
2017-11-07,9942381.0,207000.0,-258000.0
2017-11-08,-3343213.0,40000.0,568000.0
2017-11-09,-1823714.0,0.0,172000.0
2017-11-10,285929.0,127000.0,-622000.0
2017-11-13,-1192384.0,24000.0,-266000.0
2017-11-14,-1832296.0,-111000.0,216000.0
2017-11-15,-9988528.0,148000.0,-672000.0
2017-11-16,4883156.0,-72000.0,48000.0
2017-11-17,4661421.0,-51000.0,494000.0
2017-11-20,-2442382.0,4000.0,116000.0
2017-11-21,3518986.0,-3000.0,-12000.0
2017-11-22,2860430.0,14000.0,-306000.0
2017-11-23,-218511.0,351000.0,-145000.0
2017-11-24,2342613.0,234000.0,-385000.0
2017-11-27,-17373500.0,-338000.0,-87000.0
2017-11-28,-24625374.0,-352000.0,1472000.0
2017-11-29,-9820846.0,-365000.0,352000.0
2017-11-30,-39784218.0,-596000.0,-95000.0
2017-12-01,-9159026.0,129000.0,-955000.0
2017-12-04,-1989103.0,25000.0,-435000.0
2017-12-05,-13314914.0,-94000.0,10000.0
2017-12-06,-15875078.0,7000.0,-468000.0
2017-12-07,-15482601.0,-391000.0,143000.0
2017-12-08,-11542602.0,-177000.0,8000.0
2017-12-11,-3048224.0,-34000.0,151000.0
2017-12-12,-5642605.0,39000.0,-766000.0
2017-12-13,-3452457.0,-208000.0,168000.0
2017-12-14,2821680.0,-58000.0,527000.0
2017-12-15,-2591764.0,271000.0,-1042000.0
2017-12-18,-5003302.0,-559000.0,149000.0
2017-12-19,-8080087.0,-1879000.0,517000.0
2017-12-20,-12377476.0,-858000.0,332000.0
2017-12-21,-4323827.0,-496000.0,-221000.0
2017-12-22,607223.0,-57000.0,-58000.0
2017-12-25,798930.0,40000.0,-9000.0
2017-12-26,-2423500.0,16420.0,31000.0
2017-12-27,-4265309.0,-435000.0,336000.0
2017-12-28,1497802.0,-620000.0,278000.0
2017-12-29,7354407.0,262000.0,-601000.0
2018-01-02,9607424.0,514000.0,53000.0
2018-01-03,8838833.0,915000.0,467000.0
2018-01-04,10930245.0,47000.0,-30001.0
2018-01-05,9298675.0,23000.0,-12000.0
2018-01-08,10272239.0,148000.0,45000.0
2018-01-09,1562206.0,430000.0,-51000.0
2018-01-10,-1139474.0,450000.0,-116000.0
2018-01-11,-7078284.0,-168000.0,253000.0
2018-01-12,-4054903.0,9000.0,570000.0
2018-01-15,527101.0,-205000.0,55000.0
2018-01-16,4904258.0,-127000.0,-203000.0
2018-01-17,15831215.0,63000.0,1735000.0
2018-01-18,26344979.0,-1180000.0,788000.0
2018-01-19,22128986.0,-787000.0,132000.0
2018-01-22,2907886.0,-738000.0,-557000.0
2018-01-23,13445766.0,-24000.0,-804030.0
2018-01-24,-227029.0,-296793.0,925000.0
2018-01-25,5052118.0,39000.0,74000.0
2018-01-26,2414436.0,-1623000.0,622000.0
2018-01-29,4094801.0,52000.0,722000.0
2018-01-30,-1507849.0,-141000.0,520000.0
2018-01-31,1530442.0,30000.0,1963000.0
2018-02-01,-3882839.0,110000.0,-653000.0
2018-02-02,-6665993.0,-87000.0,-580000.0
2018-02-05,-21966551.0,-49000.0,978010.0
2018-02-06,-39209666.0,-35000.0,2811990.0
2018-02-07,-24658554.0,293000.0,-1009000.0
2018-02-08,-7827388.0,-100000.0,-385000.0
2018-02-09,-27591270.0,508000.0,-329000.0
2018-02-12,-5805178.0,-57000.0,-382000.0
2018-02-21,5629057.0,204000.0,-190000.0
2018-02-22,-913170.0,281000.0,-318000.0
2018-02-23,7799829.0,366000.0,-84000.0
2018-02-26,9602382.0,39000.0,209000.0
2018-02-27,165014.0,-32000.0,-608000.0
2018-03-01,1354885.0,15000.0,56000.0
2018-03-02,-15540243.0,24000.0,196000.0
2018-03-05,-601124.0,-47000.0,-514656.0
2018-03-06,15089413.0,-22000.0,-671191.0
2018-03-07,-3227036.0,68000.0,-119478.0
2018-03-08,2177371.0,-29000.0,514000.0
2018-03-09,-5267219.0,1000.0,471000.0
2018-03-12,3243334.0,-20000.0,602115.0
2018-03-13,11917002.0,49000.0,-36000.0
2018-03-14,-6656186.0,16000.0,433000.0
2018-03-15,-2642167.0,34000.0,408000.0
2018-03-16,1132741.0,-411000.0,646000.0
2018-03-19,6327185.0,-69000.0,-213000.0
2018-03-20,4235754.0,-103000.0,-190000.0
2018-03-21,-126150.0,-28000.0,94000.0
2018-03-22,1479221.0,-95000.0,87000.0
2018-03-23,-1721619.0,-89000.0,-833000.0
2018-03-26,-17921021.0,-72148.0,1008000.0
2018-03-27,3769052.0,-52415.0,-752000.0
2018-03-28,-7071444.0,0.0,-1342000.0
2018-03-29,-13118584.0,-29000.0,-47000.0
2018-03-30,2537980.0,98000.0,-336000.0
2018-03-31,-30000.0,-7000.0,-196000.0
2018-04-02,-2480637.0,-312000.0,-321000.0
2018-04-03,-10817947.0,48000.0,-292000.0
2018-04-09,677526.0,28000.0,856000.0
2018-04-10,-1611011.0,-142000.0,723000.0
2018-04-11,-1665681.0,-56000.0,840000.0
2018-04-12,-8626550.0,61000.0,963000.0
2018-04-13,-4124973.0,-45000.0,124000.0
2018-04-16,-4729443.0,-531000.0,-330000.0
2018-04-17,-11322342.0,-407400.0,-421000.0
2018-04-18,-4554748.0,-78000.0,-261000.0
2018-04-19,8301398.0,-296000.0,-44000.0
2018-04-20,-71035113.0,-1039754.0,754000.0
2018-04-23,-43922500.0,-108000.0,978000.0
2018-04-24,-16152689.0,254000.0,1225000.0
2018-04-25,-18670051.0,-582000.0,1084000.0
2018-04-26,-15195831.0,-93000.0,491000.0
2018-04-27,-6109438.0,86000.0,1372000.0
2018-04-30,-2740773.0,110000.0,1132000.0
2018-05-02,-11566194.0,-95000.0,258000.0
2018-05-03,-9537882.0,-1006000.0,-429000.0
2018-05-04,949420.0,-389000.0,-228000.0
2018-05-07,-7614168.0,-263874.0,-445000.0
2018-05-08,-5620890.0,-249769.0,-40000.0
2018-05-09,-986238.0,-28000.0,-604000.0
2018-05-10,-6651310.0,147000.0,-415000.0
2018-05-11,2853329.0,-359000.0,-214000.0
2018-05-14,-2908539.0,-461000.0,0.0
2018-05-15,-5284051.0,-432000.0,-430000.0
2018-05-16,650028.0,-224000.0,-222000.0
2018-05-17,-2855694.0,-509000.0,-407000.0
2018-05-18,-2884277.0,-1866000.0,55000.0
2018-05-21,2953647.0,86000.0,-308000.0
2018-05-22,4922060.0,-6000.0,-27000.0
2018-05-23,2332284.0,-262331.0,400000.0
2018-05-24,-1153223.0,18000.0,666000.0
2018-05-25,-1999684.0,-259000.0,238000.0
2018-05-28,-3411382.0,-88000.0,478000.0
2018-05-29,-11292441.0,-160000.0,-154000.0
2018-05-30,-13218840.0,-1731000.0,-331000.0
2018-05-31,-159778.0,-830000.0,-804000.0
2018-06-01,-637503.0,-127000.0,1178000.0
2018-06-04,2883118.0,-127000.0,1090000.0
2018-06-05,865327.0,-73000.0,-349000.0
2018-06-06,2049829.0,-173000.0,663000.0
2018-06-07,1233431.0,99000.0,-49000.0
2018-06-08,-5715486.0,-336000.0,777000.0
2018-06-11,-3145173.0,-739000.0,676000.0
2018-06-12,-1648478.0,-326000.0,-313000.0
2018-06-13,7264244.0,-478000.0,-269000.0
2018-06-14,-10614004.0,-1211000.0,-591000.0
2018-06-15,-8211438.0,-956000.0,-149000.0
2018-06-19,-22229885.0,-374000.0,-101000.0
2018-06-20,-11339851.0,429916.0,3252000.0
2018-06-21,-17723027.0,-450000.0,2404000.0
2018-06-22,-12197988.0,-81000.0,5674000.0
2018-06-25,-11847129.0,0.0,-4269000.0
2018-06-26,-12349346.0,-532000.0,-652000.0
2018-06-27,-4078959.0,-481000.0,-310000.0
2018-06-28,-3472313.0,0.0,-1216000.0
2018-06-29,1348530.0,-52000.0,-570000.0
2018-07-02,-721599.0,-166000.0,-94000.0
2018-07-03,516757.0,-130000.0,-530000.0
2018-07-04,2030978.0,-71000.0,287000.0
2018-07-05,-3305343.0,84000.0,-171000.0
2018-07-06,-2453194.0,-120000.0,-230000.0
2018-07-09,10490197.0,1287000.0,404000.0
2018-07-10,112284.0,662000.0,-727000.0
2018-07-11,-2752350.0,491000.0,-2320000.0
2018-07-12,-2345274.0,235000.0,114000.0
2018-07-13,3380727.0,119000.0,14000.0
2018-07-16,-2071223.0,894000.0,-1698000.0
2018-07-17,-1300386.0,1197000.0,-39000.0
2018-07-18,1638460.0,1878000.0,195000.0
2018-07-19,7754415.0,1064000.0,278000.0
2018-07-20,37401800.0,3967000.0,-1551000.0
2018-07-23,15813551.0,1799000.0,-1175000.0
2018-07-24,-589506.0,583000.0,-2000.0
2018-07-25,1661771.0,36000.0,-80000.0
2018-07-26,-1110853.0,40000.0,136000.0
2018-07-27,10263148.0,-86000.0,-254000.0
2018-07-30,5879537.0,-38000.0,-526000.0
2018-07-31,-92694.0,1827000.0,-1442000.0
2018-08-01,4787923.0,429000.0,-777000.0
2018-08-02,762377.0,387000.0,-253000.0
2018-08-03,852334.0,1739000.0,789000.0
2018-08-06,-4800701.0,724000.0,-65000.0
2018-08-07,-5304989.0,-81000.0,534000.0
2018-08-08,10694346.0,72000.0,-261000.0
2018-08-09,2745957.0,1083000.0,-168000.0
2018-08-10,-568941.0,276000.0,94000.0
2018-08-13,-5445133.0,-9000.0,-681000.0
2018-08-14,951601.0,130000.0,-362000.0
2018-08-15,2759039.0,-398000.0,-2145000.0
2018-08-16,-2205044.0,-11000.0,554000.0
2018-08-17,1049826.0,42000.0,-597000.0
2018-08-20,337189.0,-221000.0,225000.0
2018-08-21,-2154390.0,164000.0,185000.0
2018-08-22,-555630.0,62000.0,-1102000.0
2018-08-23,3104807.0,543000.0,125000.0
2018-08-24,-960979.0,202000.0,-528000.0
2018-08-27,6402307.0,44000.0,732000.0
2018-08-28,17316452.0,362000.0,174000.0
2018-08-29,27216483.0,1054000.0,-823000.0
2018-08-30,17288364.0,641000.0,-1113000.0
2018-08-31,-2168865.0,52000.0,1052000.0
2018-09-03,8344127.0,55000.0,-1389000.0
2018-09-04,1091605.0,107000.0,299000.0
2018-09-05,10053532.0,210187.0,-2061000.0
2018-09-06,2226635.0,181000.0,-487000.0
2018-09-07,11807146.0,88503.0,-1350000.0
2018-09-10,13894292.0,-354000.0,-890000.0
2018-09-11,742201.0,317000.0,1538000.0
2018-09-12,7626376.0,-191000.0,1441000.0
2018-09-13,-6887499.0,404000.0,1631000.0
2018-09-14,12051134.0,382000.0,523000.0
2018-09-17,2613796.0,856000.0,674000.0
2018-09-18,5339017.0,722000.0,17000.0
2018-09-19,18000302.0,165000.0,538000.0
2018-09-20,13889020.0,565200.0,-501000.0
2018-09-21,6299150.0,-59000.0,180000.0
2018-09-25,5016305.0,66000.0,486000.0
2018-09-26,715628.0,22000.0,-242000.0
2018-09-27,14343088.0,150000.0,-367000.0
2018-09-28,675218.0,61000.0,-1022000.0
2018-10-01,-1552453.0,-849000.0,-2000.0
2018-10-02,-19785473.0,-1151000.0,313000.0
2018-10-03,4649164.0,-1180000.0,-1496000.0
2018-10-04,-15347165.0,-116000.0,-420998.0
2018-10-05,-9140447.0,-918770.0,262001.0
2018-10-08,-23765282.0,-853000.0,1401000.0
2018-10-09,-8147154.0,-185000.0,432000.0
2018-10-11,-37208167.0,-624915.0,-446000.0
2018-10-12,-3534687.0,-584000.0,1074000.0
2018-10-15,-22615950.0,182000.0,259004.0
2018-10-16,-2356115.0,-423000.0,-993000.0
2018-10-17,-2108061.0,273000.0,-1733000.0
2018-10-18,-1985402.0,-201000.0,-548000.0
2018-10-19,-6880318.0,621000.0,-86529.0
2018-10-22,-5428814.0,651000.0,-275000.0
2018-10-23,-11240819.0,197552.0,-12995.0
2018-10-24,-16123641.0,-1042000.0,-858997.0
2018-10-25,-28609882.0,-2447.0,-990990.0
2018-10-26,2320772.0,43000.0,107003.0
2018-10-29,-217173.0,-93000.0,619000.0
2018-10-30,400083.0,147000.0,62001.0
2018-10-31,8158828.0,777000.0,-158000.0
2018-11-01,3126568.0,3000.0,-358000.0
2018-11-02,-1086072.0,154423.0,126000.0
2018-11-05,1524011.0,-20000.0,-1383000.0
2018-11-06,-1087783.0,-25000.0,-158000.0
2018-11-07,-3428981.0,247000.0,-277000.0
2018-11-08,8728088.0,64000.0,-225000.0
2018-11-09,-2782747.0,59000.0,-385000.0
2018-11-12,1707606.0,-7000.0,-341000.0
2018-11-13,-6529011.0,107000.0,495000.0
2018-11-14,-970914.0,-5000.0,-244993.0
2018-11-15,1379386.0,-65000.0,-505000.0
2018-11-16,-15563937.0,-1022448.0,1022000.0
2018-11-19,-10711598.0,-1180000.0,1104000.0
2018-11-20,-15466026.0,-710448.0,599005.0
2018-11-21,-4834310.0,-439000.0,347000.0
2018-11-22,-1041501.0,-10000.0,-1178000.0
2018-11-23,639889.0,104000.0,-267000.0
2018-11-26,5720074.0,-87000.0,-367000.0
2018-11-27,-2962948.0,62000.0,-204000.0
2018-11-28,1600445.0,-227723.0,1451000.0
2018-11-29,4158653.0,282000.0,-24000.0
2018-11-30,-5968088.0,-75000.0,891000.0
2018-12-03,8583323.0,580000.0,197000.0
2018-12-04,123348.0,601000.0,-1171000.0
2018-12-05,-8574063.0,-414000.0,-132000.0
2018-12-06,-12315660.0,74000.0,-1167000.0
2018-12-07,-3300522.0,-10000.0,1721000.0
2018-12-10,-4547411.0,-197761.0,-180000.0
2018-12-11,264061.0,20000.0,-197000.0
2018-12-12,-1834701.0,-91000.0,397000.0
2018-12-13,-1783374.0,644000.0,486000.0
2018-12-14,-7312416.0,22000.0,-1165000.0
2018-12-17,3014828.0,-35000.0,-11000.0
2018-12-18,-1770656.0,-362000.0,305000.0
2018-12-19,3155985.0,271000.0,-492000.0
2018-12-20,-10972316.0,166000.0,359785.0
2018-12-21,-1309291.0,-251000.0,-321412.0
2018-12-22,-2498000.0,13000.0,-243000.0
2018-12-24,-7491900.0,-28000.0,36000.0
2018-12-25,-5451900.0,-497631.0,-1896000.0
2018-12-26,-41000.0,-331000.0,-946000.0
2018-12-27,8966648.0,-34000.0,24000.0
2018-12-28,11279458.0,-42000.0,-1059000.0
2019-01-02,-8731192.0,9000.0,-794000.0
2019-01-03,-14632479.0,-39000.0,1043000.0
2019-01-04,-28541380.0,-2426000.0,2689000.0
2019-01-07,4157082.0,-419000.0,1055000.0
2019-01-08,745982.0,-1383000.0,-104000.0
2019-01-09,7548306.0,-414000.0,235005.0
2019-01-10,1479912.0,-256000.0,-297000.0
2019-01-11,11841708.0,359000.0,-660000.0
2019-01-14,-1850338.0,-602000.0,27000.0
2019-01-15,9853161.0,-1296766.0,-373000.0
2019-01-16,-7771709.0,-616000.0,856000.0
2019-01-17,2708884.0,62000.0,-1017399.0
2019-01-18,-13589952.0,-210000.0,1124000.0
2019-01-21,3343464.0,-414000.0,864000.0
2019-01-22,3901762.0,1163000.0,-659000.0
2019-01-23,-1366475.0,-218000.0,-448000.0
2019-01-24,2631380.0,105000.0,-153000.0
2019-01-25,15831068.0,725000.0,209000.0
2019-01-28,8851758.0,752000.0,-681000.0
2019-01-29,-9864557.0,-528000.0,972000.0
2019-01-30,-12299215.0,-149000.0,493000.0
2019-02-11,29546373.0,330000.0,-1012000.0
2019-02-12,15102587.0,933000.0,-63000.0
2019-02-13,11711486.0,-552000.0,-63000.0
2019-02-14,780738.0,-565000.0,412000.0
2019-02-15,3510232.0,-393000.0,-468000.0
2019-02-18,6688000.0,58000.0,-400000.0
2019-02-19,-644322.0,263000.0,-84000.0
2019-02-20,12371064.0,544000.0,283000.0
2019-02-21,14680088.0,-15000.0,177000.0
2019-02-22,4953831.0,60000.0,-897000.0
2019-02-25,5226699.0,123770.0,69000.0
2019-02-26,4947644.0,-220000.0,71000.0
2019-02-27,2849934.0,-184000.0,-393000.0
2019-03-04,1631956.0,-507230.0,624250.0
2019-03-05,-674286.0,-180000.0,362000.0
2019-03-06,1916001.0,-22000.0,-823000.0
2019-03-07,28577.0,-89000.0,-798000.0
2019-03-08,-9299389.0,-635000.0,220000.0
2019-03-11,-7959056.0,-219000.0,466000.0
2019-03-12,6017945.0,-42000.0,266000.0
2019-03-13,6703466.0,54000.0,-744000.0
2019-03-14,-1073060.0,70000.0,-205000.0
2019-03-15,10725377.0,-418000.0,-529000.0
2019-03-18,14930334.0,-65000.0,403000.0
2019-03-19,581577.0,-57000.0,234000.0
2019-03-20,6336800.0,37000.0,219000.0
2019-03-21,10670729.0,-64000.0,-8000.0
2019-03-22,7399348.0,281772.0,-313000.0
2019-03-25,-3595554.0,-149000.0,-536000.0
2019-03-26,2316563.0,-105000.0,-85000.0
2019-03-27,-4335088.0,351000.0,895000.0
2019-03-28,-88844.0,0.0,-155000.0
2019-03-29,3571334.0,-276000.0,-532000.0
2019-04-01,12270398.0,329140.0,763997.0
2019-04-02,6415065.0,30000.0,614000.0
2019-04-03,4838188.0,-35000.0,-171000.0
2019-04-08,21346686.0,259000.0,-107000.0
2019-04-09,4233746.0,36000.0,14000.0
2019-04-10,-2033033.0,17000.0,1607000.0
2019-04-11,-2963431.0,-65000.0,722000.0
2019-04-12,2036947.0,-31000.0,138000.0
2019-04-15,6786182.0,-22000.0,-343000.0
2019-04-16,3936165.0,-247000.0,541000.0
2019-04-17,19234055.0,-323000.0,1395000.0
2019-04-18,17986624.0,-75000.0,-908000.0
2019-04-19,15656372.0,2000.0,-381000.0
2019-04-22,9604000.0,-250197.0,-556000.0
2019-04-23,9807070.0,-42000.0,69000.0
2019-04-24,5748093.0,114000.0,-960000.0
2019-04-25,4535974.0,-276000.0,-268000.0
2019-04-26,-9696228.0,-10000.0,1122000.0
2019-04-29,6386064.0,-66000.0,345000.0
2019-04-30,6366172.0,109000.0,321000.0
2019-05-02,11474951.0,-18000.0,-959000.0
2019-05-03,11473494.0,9075.0,-22000.0
2019-05-06,-7570053.0,85000.0,364000.0
2019-05-07,-3941242.0,817956.0,388000.0
2019-05-08,-8064778.0,-88023.0,1415000.0
2019-05-09,-4699965.0,10000.0,514000.0
2019-05-10,-4181858.0,-318000.0,891000.0
2019-05-13,-4441277.0,223000.0,2441000.0
2019-05-14,-7027126.0,-68000.0,3751000.0
2019-05-15,-12236729.0,71000.0,1746000.0
2019-05-16,-9666907.0,51000.0,132000.0
2019-05-17,-10907773.0,-46000.0,1028000.0
2019-05-20,-14438149.0,-118000.0,3438000.0
2019-05-21,-38054791.0,-78000.0,4145000.0
2019-05-22,-6503556.0,47000.0,-581000.0
2019-05-23,-26885791.0,-116000.0,1545000.0
2019-05-24,-14283977.0,40000.0,-270000.0
2019-05-27,-16628748.0,-125000.0,-87000.0
2019-05-28,-8059661.0,49000.0,-56000.0
2019-05-29,-10008515.0,-344000.0,75000.0
2019-05-30,-5034719.0,-146000.0,-42000.0
2019-05-31,-3386981.0,414000.0,-645000.0
2019-06-03,5755969.0,150000.0,-156000.0
2019-06-04,-11079899.0,77000.0,1018000.0
2019-06-05,-2526457.0,-311000.0,216000.0
2019-06-06,-11105566.0,-288000.0,-653000.0
2019-06-10,10123175.0,30180.0,59000.0
2019-06-11,8089620.0,184000.0,-1278000.0
2019-06-12,4642164.0,-148430.0,-44000.0
2019-06-13,-12358808.0,-11648.0,2194000.0
2019-06-14,-12077497.0,-237000.0,2436000.0
2019-06-17,-19653282.0,-234401.0,2500000.0
2019-06-18,-2748962.0,132000.0,-214000.0
2019-06-19,11815059.0,812000.0,4080000.0
2019-06-20,3044165.0,228000.0,1107000.0
2019-06-21,14096133.0,27000.0,270000.0
2019-06-24,-9124929.0,24315.0,-3606000.0
2019-06-25,156657.0,-32000.0,-1426000.0
2019-06-26,-13786705.0,123000.0,358000.0
2019-06-27,10862976.0,471000.0,-178000.0
2019-06-28,1284523.0,195000.0,162000.0
2019-07-01,15150672.0,2440000.0,-2635000.0
2019-07-02,-365885.0,967000.0,250000.0
2019-07-03,-9801046.0,112000.0,213000.0
2019-07-04,-1666071.0,251219.0,419000.0
2019-07-05,-6592490.0,53000.0,520000.0
2019-07-08,-9758114.0,51000.0,1380000.0
2019-07-09,-6070906.0,194000.0,31000.0
2019-07-10,-991623.0,293000.0,1428000.0
2019-07-11,9642543.0,237000.0,-1315000.0
2019-07-12,9725986.0,17000.0,-834000.0
2019-07-15,5763609.0,80000.0,-349000.0
2019-07-16,5264157.0,154000.0,-345000.0
2019-07-17,-8124768.0,-8000.0,962000.0
2019-07-18,-3750533.0,61784.0,1491000.0
2019-07-19,24018181.0,403000.0,-1211000.0
2019-07-22,13598733.0,388000.0,-1196000.0
2019-07-23,12932862.0,46000.0,-456000.0
2019-07-24,6273299.0,56000.0,-2518000.0
2019-07-25,4898509.0,-229000.0,-107000.0
2019-07-26,-3566399.0,-112000.0,114000.0
2019-07-29,1111386.0,-1000.0,93000.0
2019-07-30,-8126.0,174000.0,-540000.0
2019-07-31,1486701.0,8000.0,-2546000.0
2019-08-01,-10674631.0,196000.0,1421000.0
2019-08-02,-9355365.0,-235000.0,879000.0
2019-08-05,-22095677.0,-428000.0,2291000.0
2019-08-06,-4341721.0,615000.0,852000.0
